,Strength_of_Schedule,Games_Missed,C,CB,DE,DT,FS,G,ILB,K,LB,LS,LT,OLB,P,QB,RB,RT,S,SS,T,TE,WR,OL,FB,WLB,KR,O_Line,QB_Lost,Win_Loss
36,0.7313280315842569,-0.4449695297159004,1.1292309390510158,1.6280583862848645,0.6118610755359344,-0.9954125727062691,-0.9578881161227049,1.0800403788374862,0.21728770186019236,0.505279496472995,-0.541583173492755,0.02009031745511322,-0.6704908782744731,1.5741895827953458,-0.7773259398948185,-1.1613074808921624,1.2654691016426578,-0.8271723842179884,-0.38340037675507127,1.1003165133871184,-0.1150028345865438,-1.0861423892121984,1.333652686040558,-0.11409352874950007,-0.3920710845461891,0.0,-0.08263496336711869,0.25363954774684694,-0.26782449067609027,0.6959018515274767
37,-1.0658596621309253,-0.4449695297159004,-1.3288544935825952,-0.8725236828856062,-1.2677415550288553,-1.0920373849509328,0.08498375505222934,2.328412048737491,0.22438513266908028,-0.5335161520745143,-0.5584148285885291,-0.375823565315777,-1.4143433032560406,-0.6082895241310924,1.4074768608239847,0.058552480448847866,-0.5679733990936952,-0.8170325885522143,-0.7213441358432647,0.6522139336402059,-0.7630243927765039,-0.5996765223261757,-0.6658252315813237,-0.11409352874950007,0.5315617954742117,0.0,-0.08263496336711869,-0.6179029582175861,-0.26782449067609027,-0.2948644737483487
38,1.2345405858245078,0.46162614312772554,0.7750410657620604,-0.06259581399534628,0.2250042895723897,1.2718543009449002,-0.20197920754725768,-0.9301536872282983,-1.4238353744683694,0.033715854219539494,-0.5584148285885291,-1.0191836248184736,-1.310189644153548,-0.5467448460495238,2.145176082220102,-0.7499018063247213,0.22091774924381372,-0.38913587631742935,-0.36408168231153176,0.030777508095280844,0.26071765052200985,-0.7445109545520948,-0.12489306967732718,-0.11409352874950007,-0.7264932231024152,0.0,-0.08263496336711869,-1.0173632321015385,-0.26782449067609027,-0.9571414291466278
39,0.30000298509261314,-0.4449695297159004,2.999040511745999,0.2898551638540465,0.4871007963571344,-0.4103535551005272,0.1732268242062958,0.4123587123912586,-1.1204504488176197,-0.5563192772963794,1.7866641609125358,2.119093752612116,2.112059812128725,-0.25220878272838704,0.18279972203565914,1.9208053837144423,0.25562356062004166,0.21644656457583747,2.1595495194957057,-0.9188890397682284,1.4598557173548803,-0.9354851506185925,0.24249486576852589,-0.11409352874950007,1.270802501755052,0.0,-0.08263496336711869,2.9370286729173403,-0.26782449067609027,1.1250573186255615
40,0.4437780005898277,-0.4449695297159004,1.1448172118032327,-0.03244913383470043,-1.059712564328857,0.08299117911971024,-1.1041857438528637,2.661432043231929,2.3043318954783607,1.8583608187262668,-0.23108781230262251,-0.6386674928050146,1.5048617533551734,0.0609047539530997,-0.08624930929093577,-1.0387965010123799,-0.3693332078722806,-0.9649816675719995,1.6600055346453197,-0.9771961837996673,-0.20974364410698335,-0.2022088315857323,-0.6919732245051922,-0.11409352874950007,-0.8415034076181511,0.0,-0.08263496336711869,2.21428116968564,-0.26782449067609027,-1.6829969722631417
41,-1.2815221853767473,-0.4449695297159004,0.9781499330664466,1.8631803793299047,0.346640681671997,0.47216668141117196,-0.04289343996059803,-0.02963594810731155,0.9486359576547675,0.055304883853485434,2.962843842259727,0.729805543710211,0.5724833338701845,0.26887576527516077,-0.6569556061552494,-0.5791241867886286,0.257409805037359,0.059575531314524845,-0.04485949145138159,-0.7486823157996002,1.4994126144412514,-0.522080260941002,1.6952316338595743,-0.11409352874950007,1.6637770078781848,0.0,-0.08263496336711869,0.9896553089821702,-0.26782449067609027,0.812462595677574
42,1.2345405858245078,-0.4449695297159004,1.4027451898688297,0.7113257783364283,1.7031502220377452,-0.05428088018755314,1.3674566993449628,1.6192707524201302,0.5344900528295562,-1.2293573109624005,0.37947729192940055,-0.5572840949191017,-0.27518584108317423,-0.9978722891485943,-1.2315259040393465,-0.7330038646540197,-0.38405504442115407,0.8150481358958949,0.5815813952108965,-0.5357300696917168,-0.4792516451984921,-0.18971259245864347,2.108070260924739,-0.11409352874950007,-0.6346985053589126,0.0,-0.08263496336711869,1.4640656464057766,-0.26782449067609027,-0.6286520592690813
43,0.012452954098183935,-0.4449695297159004,-0.16689643636208656,-0.9485515299830566,0.5822546386129316,-0.15169247822295703,0.42077728155921723,-0.634043524636675,1.4740020848967177,0.8570398360594537,-0.13394141291457815,0.2015508470584379,0.9417260709370417,0.0033326312888558303,-0.918891866949795,1.4724463291444267,0.48016620237229724,0.019018747026224313,-0.6563299625781016,0.3871981395473466,-0.5122460855819525,1.3730727158194473,-0.29029462410545914,-0.11409352874950007,0.3244397727212296,0.0,-0.08263496336711869,0.05815246845704179,-0.26782449067609027,1.3581788069257559
44,0.5156655083384349,-0.4449695297159004,-1.0852832896045963,-0.688883321402692,-1.2234175351107492,1.9996705029543986,-0.34092131955316146,-0.5840358352098111,0.17886635376125354,-0.9193366443047327,-0.057736321923259754,0.4331604684794087,-0.34094307669650575,-0.7534769896304384,2.8076589124150466,1.221319584036392,1.467905475321482,0.3625001280484308,-0.406397962263721,-0.7523011389049336,-0.7650287195122593,0.8701725246595073,2.156626435586428,-0.11409352874950007,-0.842079754673538,0.0,-0.08263496336711869,-0.9080637388000171,-0.26782449067609027,0.6959018515274767
45,0.15622796959539853,0.15942758551318356,-0.8722729223754553,-1.150493419703825,-0.2088396920583114,-0.7114427376918262,0.08253892239777888,0.16639913434980563,0.02833963987527692,-0.7136919773414658,-0.23633883378290685,-0.14487380036609104,-0.26938353865483433,-0.34120242443239235,1.3798329084321383,-1.0032338201977045,-0.1825683518499288,0.17847949209515832,0.4416264302164782,1.9623635865738391,2.0719370640140493,0.954395425086456,0.7476581866671286,-0.11409352874950007,-0.20697467864749786,0.0,-0.08263496336711869,0.03598188657221894,-0.26782449067609027,1.3581788069257559
46,0.7313280315842569,0.46162614312772554,-1.0451827815622754,0.5400658950665346,0.20968015318646602,0.10057450278757474,0.47412082579408993,-0.47091333112418754,-1.1427438100932155,0.03858756078402997,-0.5584148285885291,-0.12061417719930474,0.01363038152682228,-0.6354378239877567,-0.964732400136079,0.43073155249979383,-0.5252283439516955,-0.13168793003690993,-0.5419623882020055,-0.2923447634894157,0.10107849673694717,-0.11118902784742536,-1.057215147322575,-0.11409352874950007,-0.842079754673538,0.0,-0.08263496336711869,-0.6800447320681046,-0.26782449067609027,1.691966392446488
47,0.30000298509261314,0.15942758551318356,1.1793017746186967,-0.6298428937202566,-0.48157356972518633,0.10672523433269698,0.9864231430848514,-1.8110822938271398,-0.534518105372762,0.3804798038736147,2.62754408037359,0.3912595825528228,-1.6303005088064657,1.4895849423063203,-0.7748148696039486,2.2865369471612333,2.7891828703118904,-0.9564554451718301,0.5613194284528724,1.3583204452533255,6.573109043091465,-0.4819937972752336,0.35727892455106747,-0.11409352874950007,0.10193697397741282,0.0,-0.08263496336711869,-0.5709034722318279,-0.26782449067609027,-0.7452128034191786
